no,message,description,id,page_id,full_text,locations
66,"From leisurely walks to challenging trails and remote escapes – Hong Kong has it all! Check out these well-recognised routes to find your perfect outdoor experience.
http://bit.ly/2gJCFCj",,114979501871035_1231044620264512,DiscoverHongKong,"From leisurely walks to challenging trails and remote escapes  Hong Kong has it all! Check out these well-recognised routes to find your perfect outdoor experience.
  ",Hong Kong
67,"Hiking, snacking and just chilling out: see the slower side of Hong Kong with actor Sean Lau. http://bit.ly/2hrlCGk",Explore the leisurely side of the city with award-winning Hong Kong actor Sean Lau.,114979501871035_1231251326910508,DiscoverHongKong,"Hiking, snacking and just chilling out: see the slower side of Hong Kong with actor Sean Lau.   Explore the leisurely side of the city with award-winning Hong Kong actor Sean Lau.",Hong Kong
68,"Explore Hong Kong on a 360-degree scenic hike with acclaimed local actor Sean Lau. Move your device to look around! [Best of all, it’s in Hong Kong!]",,114979501871035_1230112537024387,DiscoverHongKong,"Explore Hong Kong on a 360-degree scenic hike with acclaimed local actor Sean Lau. Move your device to look around! [Best of all, its in Hong Kong!] ",Hong Kong
69,"Award-winning actor Sean Lau is a fan of Hong Kong’s great outdoors, and here are some of his favourite spots to enjoy a more laid back side of the city.",,114979501871035_1227151993987108,DiscoverHongKong,"Award-winning actor Sean Lau is a fan of Hong Kongs great outdoors, and here are some of his favourite spots to enjoy a more laid back side of the city. ",Hong Kongs
70,"Check out Iron Man demonstrating his knowledge in Chinese tea etiquette and surprising well-known Hong Kong artist Aaron Kwok. 

Stay tuned for the Iron Man Experience, coming soon to Hong Kong Disneyland.","飲茶習俗，你又識幾多?  睇Iron Man親身示範!

What do you know about Chinese tea culture? Watch Iron Man demonstrate his knowledge in Chinese tea etiquette! #IronManExperience #StarkExpo",114979501871035_1225646067471034,DiscoverHongKong,"Check out Iron Man demonstrating his knowledge in Chinese tea etiquette and surprising well-known Hong Kong artist Aaron Kwok. 

Stay tuned for the Iron Man Experience, coming soon to Hong Kong Disneyland. ?  Iron Man!

What do you know about Chinese tea culture? Watch Iron Man demonstrate his knowledge in Chinese tea etiquette! #IronManExperience #StarkExpo",Hong Kong Disneyland$$Hong Kong
71,Families are in for a treat in Hong Kong! Check out these exciting WinterFest happenings to make this holiday an unforgettable one for your gang. http://bit.ly/2h8cRRv,Indulge in Hong Kong’s romantic Christmas ambience,114979501871035_1224411854261122,DiscoverHongKong,Families are in for a treat in Hong Kong! Check out these exciting WinterFest happenings to make this holiday an unforgettable one for your gang.   Indulge in Hong Kongs romantic Christmas ambience,Hong Kongs$$Hong Kong
72,Are you ready for 2017? Spectacular fireworks are coming up at the Hong Kong New Year Countdown Celebrations! http://bit.ly/2h87Vtb,,114979501871035_1224410170927957,DiscoverHongKong,Are you ready for 2017? Spectacular fireworks are coming up at the Hong Kong New Year Countdown Celebrations!   ,Hong Kong
73,"It’s a world of glamour at the Hong Kong International Races, one of the most important events on the global horseracing calendar. http://bit.ly/2fZh8VG","World's leading horses, jockeys, trainers and owners gather in Hong Kong’s Shatin Racecourse to compete for world-class honours.",114979501871035_1220130241355950,DiscoverHongKong,"Its a world of glamour at the Hong Kong International Races, one of the most important events on the global horseracing calendar.   World's leading horses, jockeys, trainers and owners gather in Hong Kongs Shatin Racecourse to compete for world-class honours.",Hong Kong International Races$$Hong Kongs Shatin Racecourse
74,"If you travel for inspiration, Hong Kong is your town. Which hip neighbourhood suits your taste best?
(Like) Upper Lascar Row
(Love) Pottinger Street
(Haha) Hollywood Road

Embark on a 360-degree journey through these neighbourhoods with popular actress Karena Lam here: <http://bit.ly/2hc1UyO>
林嘉欣 Karena Lam",,114979501871035_1221942804508027,DiscoverHongKong,"If you travel for inspiration, Hong Kong is your town. Which hip neighbourhood suits your taste best?
(Like) Upper Lascar Row
(Love) Pottinger Street
(Haha) Hollywood Road

Embark on a 360-degree journey through these neighbourhoods with popular actress Karena Lam here: < 
 Karena Lam ",Hollywood Road Embark$$Hong Kong
75,"Best of all, it’s in Hong Kong – embark on a stylish 360-degree journey through Hong Kong with popular actress Karena Lam. Move your device to look around!",,114979501871035_1219975484704759,DiscoverHongKong,"Best of all, its in Hong Kong  embark on a stylish 360-degree journey through Hong Kong with popular actress Karena Lam. Move your device to look around! ",Hong Kong
76,Looks like Tony Stark has decided to base his headquarters in Hong Kong! Head to Tomorrowland in Hong Kong Disneyland to check out all his latest gadgets.,"Fans估吓「史達工業」亞洲總部喺邊?

東尼史達決定喺香港設立「史達工業」亞洲總部，同時喺迪士尼樂園「明日世界」舉辦「史達科技展」，為一眾Fans介紹史達工業最新、最強嘅偉大發明! 大家記住密切留意喇!

Fans, do you know where in Asia the headquarters of Stark Industries is?
 
It’s here in Hong Kong! And Tony Stark has chosen Tomorrowland in Hong Kong Disneyland to host Stark Expo, where he will show off his latest high-tech creations in various exhibition halls. Fans, stay tuned for more updates!

#IronManExperience
#StarkExpo",114979501871035_1216048058430835,DiscoverHongKong,"Looks like Tony Stark has decided to base his headquarters in Hong Kong! Head to Tomorrowland in Hong Kong Disneyland to check out all his latest gadgets. Fans?

Fans! !

Fans, do you know where in Asia the headquarters of Stark Industries is?
 
Its here in Hong Kong! And Tony Stark has chosen Tomorrowland in Hong Kong Disneyland to host Stark Expo, where he will show off his latest high-tech creations in various exhibition halls. Fans, stay tuned for more updates!

#IronManExperience
#StarkExpo",Tomorrowland$$Asia$$Hong Kong Disneyland$$Hong Kong
77,Warm up your holidays with the brilliant lights of Hong Kong WinterFest! http://bit.ly/2fSb12g,,114979501871035_1216070578428583,DiscoverHongKong,Warm up your holidays with the brilliant lights of Hong Kong WinterFest!   ,Hong Kong
78,"Best of all, it’s in Hong Kong – embark on a stylish 360-degree journey through Hong Kong with popular actress Karena Lam. Move your device to look around!

林嘉欣 Karena Lam",,114979501871035_1213768441992130,DiscoverHongKong,"Best of all, its in Hong Kong  embark on a stylish 360-degree journey through Hong Kong with popular actress Karena Lam. Move your device to look around!

 Karena Lam ",Hong Kong
79,It was a fabulous Clockenflap Music & Arts Festival weekend! Share your Hong Kong shots with #DiscoverHongKong and follow @DiscoverHongKong on Instagram to see more electrifying Hong Kong moments. http://bit.ly/1HjIj7v,,114979501871035_1212796475422660,DiscoverHongKong,It was a fabulous Clockenflap Music & Arts Festival weekend! Share your Hong Kong shots with #DiscoverHongKong and follow @DiscoverHongKong on Instagram to see more electrifying Hong Kong moments.   ,Hong Kong
80,"From art spaces to artisanal coffee, look no further for a perfect hipster day out. http://bit.ly/2gmw3qD",,114979501871035_1206566029379038,DiscoverHongKong,"From art spaces to artisanal coffee, look no further for a perfect hipster day out.   ",
81,Catch the fabulous performance of Eddie the elf right here on the WinterFest edition of Hong Kong Pulse 3D Light Show! http://bit.ly/2gsYtjO,,114979501871035_1206754992693475,DiscoverHongKong,Catch the fabulous performance of Eddie the elf right here on the WinterFest edition of Hong Kong Pulse 3D Light Show!   ,Hong Kong
82,Light up your holiday season with the WinterFest edition of Hong Kong Pulse 3D Light Show! Catch the brilliant video here tomorrow.  http://bit.ly/2f9tbRy,Enjoy spectacular 3D light shows with exciting audiovisual effects coinciding with the Hong Kong Summer Fun and Hong Kong WinterFest.,114979501871035_1204991066203201,DiscoverHongKong,Light up your holiday season with the WinterFest edition of Hong Kong Pulse 3D Light Show! Catch the brilliant video here tomorrow.    Enjoy spectacular 3D light shows with exciting audiovisual effects coinciding with the Hong Kong Summer Fun and Hong Kong WinterFest.,Hong Kong WinterFest$$Hong Kong
83,"Explore Hong Kong’s exciting outdoor pursuits and colourful nightlife with this Korean travel trio.

Video credit: Travel Holic (Travel Factory) x Hong Kong Tourism Board",,114979501871035_1203906216311686,DiscoverHongKong,"Explore Hong Kongs exciting outdoor pursuits and colourful nightlife with this Korean travel trio.

Video credit: Travel Holic (Travel Factory) x Hong Kong Tourism Board ",Hong Kongs$$Hong Kong
84,"Follow food lover, chef and TV host Christian Yang (楊尚友) as he cycles to some of his favourite bites on Hong Kong Island! http://bit.ly/2fkmMhF",,114979501871035_1202881213080853,DiscoverHongKong,"Follow food lover, chef and TV host Christian Yang () as he cycles to some of his favourite bites on Hong Kong Island!   ",Hong Kong Island
85,Where does a Michelin-starred Italian chef go to get his Hong Kong food fix? Find out here. http://bit.ly/2g2Oi7V,Where does a Michelin-starred Italian chef go to get his Hong Kong food fix? Find out here.,114979501871035_1198697540165887,DiscoverHongKong,Where does a Michelin-starred Italian chef go to get his Hong Kong food fix? Find out here.   Where does a Michelin-starred Italian chef go to get his Hong Kong food fix? Find out here.,Hong Kong
86,Local designer Anais Mak shares her secret favourite haunts for quirky fashion finds. http://bit.ly/2fC7rNq,Local designer Anais Mak shares her secret favourite haunts for quirky fashion finds.,114979501871035_1198694863499488,DiscoverHongKong,Local designer Anais Mak shares her secret favourite haunts for quirky fashion finds.   Local designer Anais Mak shares her secret favourite haunts for quirky fashion finds.,
87,"How does Hong Kong inspire Anais Mak, one of its most noteworthy young designers? Trace her footsteps to discover some of the city’s most colourful neighbhourhoods.",,114979501871035_1194039623965012,DiscoverHongKong,"How does Hong Kong inspire Anais Mak, one of its most noteworthy young designers? Trace her footsteps to discover some of the citys most colourful neighbhourhoods. ",Hong Kong
88,"Crispy on the outside, chewy on the inside, the humble eggette is many a Hongkonger’s all-time favourite snack. Follow @DiscoverHongKong on Instagram to see more delicious treats! http://bit.ly/1HjIj7v","See this Instagram photo by @discoverhongkong • 6,607 likes",114979501871035_1193990760636565,DiscoverHongKong,"Crispy on the outside, chewy on the inside, the humble eggette is many a Hongkongers all-time favourite snack. Follow @DiscoverHongKong on Instagram to see more delicious treats!   See this Instagram photo by @discoverhongkong  6,607 likes",
89,Experience Hong Kong’s oldest professional sporting event for free! Watch as Olympic gold medalist Justin Rose defends his title alongside golfing champion Danny Willett. Free admission on 8 and 9 December! http://bit.ly/2fQa92a,,114979501871035_1193988727303435,DiscoverHongKong,Experience Hong Kongs oldest professional sporting event for free! Watch as Olympic gold medalist Justin Rose defends his title alongside golfing champion Danny Willett. Free admission on 8 and 9 December!   ,
