no,message,description,id,page_id,full_text,locations
33,"In Genting Highlands...

Complimentary rides will be offered for the month of August, in conjunction with the new Awana Skyway opening.
Enjoy the ride with new gondolas and if you’re lucky, you might just get one with the popular glass floor. ;)",,107026329336542_1123379541034544,malaysia.travel.sg,"In Genting Highlands...

Complimentary rides will be offered for the month of August, in conjunction with the new Awana Skyway opening.
Enjoy the ride with new gondolas and if youre lucky, you might just get one with the popular glass floor. ;) ",Awana Skyway
34,Coastal town of Kuala Sepetang and Taiping in Perak.,#VIDEO: Going around in the coastal town of Kuala Sepetang and in #Malaysia's rainiest town - Taiping! #ttot #travel #Asia,107026329336542_1121595357879629,malaysia.travel.sg,Coastal town of Kuala Sepetang and Taiping in Perak. #VIDEO: Going around in the coastal town of Kuala Sepetang and in #Malaysia's rainiest town - Taiping! #ttot #travel #Asia,Kuala Sepetang$$Perak$$Taiping
35,"Click 'LIKE' if you are eagerly excited for the High-Speed Rail to commence. ;)

Image by Channel NewsAsia",,107026329336542_1118065844899247,malaysia.travel.sg,"Click 'LIKE' if you are eagerly excited for the High-Speed Rail to commence. ;)

Image by Channel NewsAsia ",
36,"CONTEST CLOSED!
=================
Keen in winning tickets to attend  Good Vibes Festival?
We have 3 pairs to giveaway.

The Festival showcases the best local and international music – from new, leading acts to more established and revered acts – that even the most discerning music enthusiast would appreciate.

Simply answer these questions in the comment column.

1. Where will Good Vibes Festival take place?
2. Name three artists performing for the festival on the second day.
3. Where can you buy Good Vibes Festival Tickets?

Contest T&Cs:
 - Closing date: 25th July 2016 (Monday) at 15.40pm
 - Each contestant is permitted to answer only once. 
 - Contest is eligible for residents residing in Singapore only.
 - Tourism Malaysia, Singapore office reserves the right, at our discretion, to amend the terms of this contest.
 - Tourism Malaysia, Singapore office reserves the right, at our discretion, on the method of selecting the winner(s).

#ourfbcontest2016 #tmsingapore",,107026329336542_1117482354957596,malaysia.travel.sg,"CONTEST CLOSED!
=================
Keen in winning tickets to attend  Good Vibes Festival?
We have 3 pairs to giveaway.

The Festival showcases the best local and international music  from new, leading acts to more established and revered acts  that even the most discerning music enthusiast would appreciate.

Simply answer these questions in the comment column.

1. Where will Good Vibes Festival take place?
2. Name three artists performing for the festival on the second day.
3. Where can you buy Good Vibes Festival Tickets?

Contest T&Cs:
 - Closing date: 25th July 2016 (Monday) at  
 - Each contestant is permitted to answer only once. 
 - Contest is eligible for residents residing in Singapore only.
 - Tourism Malaysia, Singapore office reserves the right, at our discretion, to amend the terms of this contest.
 - Tourism Malaysia, Singapore office reserves the right, at our discretion, on the method of selecting the winner(s).

#ourfbcontest2016 #tmsingapore ",Singapore$$Malaysia
37,,"The Revival Tour Live in Malaysia is presented by Cornetto and promoted by PR Worldwide. The concert is supported by the Ministry of Tourism and Culture Malaysia and Malaysia Major Events (MME), a division of Malaysia Convention and Exhibition Bureau (MYCEB).

Selena Gomez is ready to give her Malaysian fans what their hearts want - a KL debut! She will be live in Kuala Lumpur on the 25th July 2016.  

Visit www.prworldwidelive.com or call 03-7493 3010 for the full list of ticket outlets, concert details, and general ticket information. 
#mymajorevents #MME #MMExSELENA #revivaltour",107026329336542_1117367938302371,malaysia.travel.sg," The Revival Tour Live in Malaysia is presented by Cornetto and promoted by PR Worldwide. The concert is supported by the Ministry of Tourism and Culture Malaysia and Malaysia Major Events (MME), a division of Malaysia Convention and Exhibition Bureau (MYCEB).

Selena Gomez is ready to give her Malaysian fans what their hearts want - a KL debut! She will be live in Kuala Lumpur on the 25th July 2016.  

Visit   call 03-7493 3010 for the full list of ticket outlets, concert details, and general ticket information. 
#mymajorevents #MME #MMExSELENA #revivaltour",Malaysia$$Kuala Lumpur
38,"And we couldn't agree more! :)
Ipoh is in the list.",Can’t decide where to go in Asia? Our travel experts reveal the destinations you simply cannot afford to miss in the next 12 months.,107026329336542_1114975318541633,malaysia.travel.sg,"And we couldn't agree more! :)
Ipoh is in the list. Cant decide where to go in Asia? Our travel experts reveal the destinations you simply cannot afford to miss in the next 12 months.",Asia$$Ipoh
39,"Enjoy 2 nights stay at WEIL Hotel with a buddy, on us!

Simply provide us with the BEST CAPTION of this image (Kellie's Castle) that you can think of!

Contest T&Cs:
 - Closing date: 28th July 2016 (Thursday) at 23.59pm
 - Each contestant is permitted to answer only once. 
 - Contest is eligible for residents residing in Singapore only.
 - Tourism Malaysia, Singapore office reserves the right, at our discretion, to amend the terms of this contest.
 - Tourism Malaysia, Singapore office reserves the right, at our discretion, on the method of selecting the winner(s).

Image by blog.xuite.net 

#ourfbcontest2016 #tmsingapore",,107026329336542_1114846828554482,malaysia.travel.sg,"Enjoy 2 nights stay at WEIL Hotel with a buddy, on us!

Simply provide us with the BEST CAPTION of this image (Kellie's Castle) that you can think of!

Contest T&Cs:
 - Closing date: 28th July 2016 (Thursday) at  
 - Each contestant is permitted to answer only once. 
 - Contest is eligible for residents residing in Singapore only.
 - Tourism Malaysia, Singapore office reserves the right, at our discretion, to amend the terms of this contest.
 - Tourism Malaysia, Singapore office reserves the right, at our discretion, on the method of selecting the winner(s).

Image by   

#ourfbcontest2016 #tmsingapore ",Singapore$$Malaysia
40,,"Come and explore the country's biggest shopping event offers mega shopping excitement and great entertainment, sales and promotion is happening all around town, watch more for other happening throughout Malaysia this week.

Watch here http://goo.gl/hWDcdM",107026329336542_1106042456101586,malaysia.travel.sg," Come and explore the country's biggest shopping event offers mega shopping excitement and great entertainment, sales and promotion is happening all around town, watch more for other happening throughout Malaysia this week.

Watch here  ",Malaysia
41,"For the frequent travellers to Klang Valley, you'll be happy to know this. :)","From Thursday, you can travel to Ara Damansara, SS15 and more areas in Subang on the LRT.",107026329336542_1105889229450242,malaysia.travel.sg,"For the frequent travellers to Klang Valley, you'll be happy to know this. :) From Thursday, you can travel to Ara Damansara, SS15 and more areas in Subang on the LRT.",Klang Valley$$Subang$$Ara Damansara
42,"CONTEST CLOSED!
================

Be one of our lucky TWO!

Enjoy 2 nights stay at Palace of the Golden Horses with a buddy, on us!

 Question:
 • Simply name the location of this charming hideaway in Malaysia.
**hint hint: locals nicknamed this place as 'little New Zealand'

 contest T&Cs:
 - Closing date: 30th June 2016 (Thursday) at 23.59pm
 - Each contestant is permitted to answer only once. 
 - Contest is eligible for residents residing in Singapore only.
 - Tourism Malaysia, Singapore office reserves the right, at our discretion, to amend the terms of this contest.
 - Tourism Malaysia, Singapore office reserves the right, at our discretion, on the method of selecting the winner(s).

#ourfbcontest2016 #tmsingapore",,107026329336542_1102053556500476,malaysia.travel.sg,"CONTEST CLOSED!
================

Be one of our lucky TWO!

Enjoy 2 nights stay at Palace of the Golden Horses with a buddy, on us!

 Question:
  Simply name the location of this charming hideaway in Malaysia.
**hint hint: locals nicknamed this place as 'little New Zealand'

 contest T&Cs:
 - Closing date: 30th June 2016 (Thursday) at  
 - Each contestant is permitted to answer only once. 
 - Contest is eligible for residents residing in Singapore only.
 - Tourism Malaysia, Singapore office reserves the right, at our discretion, to amend the terms of this contest.
 - Tourism Malaysia, Singapore office reserves the right, at our discretion, on the method of selecting the winner(s).

#ourfbcontest2016 #tmsingapore ",Singapore$$New Zealand$$Malaysia
43,"Looking for a uniquely heritage-blended hotel in Melaka?
Check out The Rucksack Caratel. ;)",,107026329336542_1100701853302313,malaysia.travel.sg,"Looking for a uniquely heritage-blended hotel in Melaka?
Check out The Rucksack Caratel. ;) ",Melaka
44,"The largest man-made lake in Southeast Asia, Lake Kenyir in Terengganu.","Did you know that part of Taman Negara is located in Terengganu?
It’s the main gateway to Tasik Kenyir, the largest man-made lake in Southeast Asia. 

Photo by Tourism Terengganu

#CutiCuti1Malaysia #TourismMalaysia #DekatJe",107026329336542_1100125320026633,malaysia.travel.sg,"The largest man-made lake in Southeast Asia, Lake Kenyir in Terengganu. Did you know that part of Taman Negara is located in Terengganu?
Its the main gateway to Tasik Kenyir, the largest man-made lake in Southeast Asia. 

Photo by Tourism Terengganu

#CutiCuti1Malaysia #TourismMalaysia #DekatJe",Terengganu$$Taman Negara$$Southeast Asia$$Lake Kenyir
45,"If you like our cover photo, make a trip to Lang Tengah Island, an island off the coast of Terengganu. Summer Bay Resort, Lang Tengah Island . 浪中岛 has a promotion from RM468. :)","Here is the good news for you. We have September and October 2016 Special Promotion. 3D2N Snorkeling Package From RM468/pax only

3D2N Snorkeling Promotion
~ RM488/pax (Twin) 
~ RM468/pax (Triple & Quad)

Check in date: Sunday, Monday, Tuesday and Wednesday in September and October 2016*
Room type: Garden view room & Superior room.

Package includes:
- 2 ways boat transfer.
- 2 nights accommodation.
- 4 meals a day buffet style (2 breakfasts, 2 lunches, 2 afternoon teas and 2 dinners).
- 1 X trip Lang Tengah deep sea snorkeling only.

Last booking date: 30/06/2016

For more info, you may 
WeChat/WhatsApp +60199598966 or
Email to us at enquiry@summerbayresort.com.my or 
Call to our sale team at +609-6313366/+60199598966  

You have a look on the beauty of Lang Tengah Island
http://bit.ly/NatureBeautyLangTengah1
http://bit.ly/NatureBautyLangTengah2 

Package excludes:
× Travel Insurance
× RM30 per adult/child rental of snorkeling equipment ( life jacket + normal mask & snorkel ) excluding power mask
× RM36 per adult/child for 2 ways airport / land transfer (KT airport-jetty)
× Compulsory marine conservation fee (Adult RM5.00 / Child RM2.50)
* Should there be any increase/changes in marine conservation ,the difference must be paid before check in.
x RM40 per adult/child Lang Tengah jungle trekking or Lang Tengah sunrise walk ( optional tour only)

 * Applied to all the aforementioned date in Sept and Oct 2016 except 9-17 September. 

#promotion #langtengahisland #langtengah #summerbay",107026329336542_1096586570380508,malaysia.travel.sg,"If you like our cover photo, make a trip to Lang Tengah Island, an island off the coast of Terengganu. Summer Bay Resort, Lang Tengah Island .  has a promotion from RM468. :) Here is the good news for you. We have September and October 2016 Special Promotion. 3D2N Snorkeling Package From RM468/pax only

3D2N Snorkeling Promotion
~ RM488/pax (Twin) 
~ RM468/pax (Triple & Quad)

Check in date: Sunday, Monday, Tuesday and Wednesday in September and October 2016*
Room type: Garden view room & Superior room.

Package includes:
- 2 ways boat transfer.
- 2 nights accommodation.
- 4 meals a day buffet style (2 breakfasts, 2 lunches, 2 afternoon teas and 2 dinners).
- 1 X trip Lang Tengah deep sea snorkeling only.

Last booking date: 30/06/2016

For more info, you may 
WeChat/WhatsApp +60199598966 or
Email to us at   
Call to our sale team at +609-6313366/+60199598966  

You have a look on the beauty of Lang Tengah Island
 
  

Package excludes:
 Travel Insurance
 RM30 per adult/child rental of snorkeling equipment ( life jacket + normal mask & snorkel ) excluding power mask
 RM36 per adult/child for 2 ways airport / land transfer (KT airport-jetty)
 Compulsory marine conservation fee (Adult   Child  
* Should there be any increase/changes in marine conservation ,the difference must be paid before check in.
x RM40 per adult/child Lang Tengah jungle trekking or Lang Tengah sunrise walk ( optional tour only)

 * Applied to all the aforementioned date in Sept and Oct 2016 except 9-17 September. 

#promotion #langtengahisland #langtengah #summerbay",Lang Tengah Island$$Lang Tengah$$Terengganu$$Lang Tengah Island Package$$Summer Bay Resort
